cod_ibge;municipio;state;population
4210308;Major Vieira ;SC;8156
4210407;Maracajá ;SC;7378
4210506;Maravilha ;SC;26116
4210555;Marema ;SC;1750
4210605;Massaranduba ;SC;17125
4210704;Matos Costa ;SC;2480
4210803;Meleiro ;SC;7001
4210852;Mirim Doce ;SC;2283
4210902;Modelo ;SC;4218
4211009;Mondaí ;SC;11889
4211058;Monte Carlo ;SC;9906
4211108;Monte Castelo ;SC;8269
4211207;Morro da Fumaça ;SC;17947
4211256;Morro Grande ;SC;2888
4211306;Navegantes ;SC;83626
4211405;Nova Erechim ;SC;5092
4211454;Nova Itaberaba ;SC;4329
4211504;Nova Trento ;SC;14782
4211603;Nova Veneza ;SC;15342
4211652;Novo Horizonte ;SC;2404
4211702;Orleans ;SC;23038
4211751;Otacílio Costa ;SC;18975
4211801;Ouro ;SC;7272
4211850;Ouro Verde ;SC;2207
4211876;Paial ;SC;1474
4211892;Painel ;SC;2356
4211900;Palhoça ;SC;175272
4212007;Palma Sola ;SC;7372
4212056;Palmeira ;SC;2650
4212106;Palmitos ;SC;16157
4212205;Papanduva ;SC;19422
4212239;Paraíso ;SC;3360
4212254;Passo de Torres ;SC;9048
4212270;Passos Maia ;SC;4109
4212304;Paulo Lopes ;SC;7569
4212403;Pedras Grandes ;SC;3953
4212502;Penha ;SC;33284
4212601;Peritiba ;SC;2760
4212650;Pescaria Brava ;SC;10159
4212700;Petrolândia ;SC;5905
4212809;Balneário Piçarras ;SC;23772
4212908;Pinhalzinho ;SC;20712
4213005;Pinheiro Preto ;SC;3596
4213104;Piratuba ;SC;3745
4213153;Planalto Alegre ;SC;2888
4213203;Pomerode ;SC;34010
4213302;Ponte Alta ;SC;4650
4213351;Ponte Alta do Norte ;SC;3420
4213401;Ponte Serrada ;SC;11634
4213500;Porto Belo ;SC;21932
4213609;Porto União ;SC;35543
4213708;Pouso Redondo ;SC;17712
4213807;Praia Grande ;SC;7312
4213906;Presidente Castello Branco ;SC;1547
4214003;Presidente Getúlio ;SC;17726
4214102;Presidente Nereu ;SC;2283
4214151;Princesa ;SC;2937
4214201;Quilombo ;SC;9829
4214300;Rancho Queimado ;SC;2887
4214409;Rio das Antas ;SC;6202
4214508;Rio do Campo ;SC;5902
4214607;Rio do Oeste ;SC;7520
4214706;Rio dos Cedros ;SC;11808
4214805;Rio do Sul ;SC;72006
4214904;Rio Fortuna ;SC;4620
4215000;Rio Negrinho ;SC;42495
4215059;Rio Rufino ;SC;2483
4215075;Riqueza ;SC;4561
4215109;Rodeio ;SC;11600
4215208;Romelândia ;SC;4684
4215307;Salete ;SC;7659
4215356;Saltinho ;SC;3754
4215406;Salto Veloso ;SC;4756
4215455;Sangão ;SC;12905
4215505;Santa Cecília ;SC;16918
4215554;Santa Helena ;SC;2200
4215604;Santa Rosa de Lima ;SC;2147
4215653;Santa Rosa do Sul ;SC;8378
4215679;Santa Terezinha ;SC;8773
4215687;Santa Terezinha do Progresso ;SC;2372
4215695;Santiago do Sul ;SC;1235
4215703;Santo Amaro da Imperatriz ;SC;23579
4215752;São Bernardino ;SC;2287
4215802;São Bento do Sul ;SC;85421
4215901;São Bonifácio ;SC;2814
4216008;São Carlos ;SC;11369
4216057;São Cristóvão do Sul ;SC;5598
4216107;São Domingos ;SC;9434
4216206;São Francisco do Sul ;SC;53746
4216255;São João do Oeste ;SC;6402
4216305;São João Batista ;SC;38583
4216354;São João do Itaperiú ;SC;3759
4216404;São João do Sul ;SC;7315
4216503;São Joaquim ;SC;27139
4216602;São José ;SC;250181
4216701;São José do Cedro ;SC;13820
4216800;São José do Cerrito ;SC;8173
4216909;São Lourenço do Oeste ;SC;24291
4217006;São Ludgero ;SC;13650
4217105;São Martinho ;SC;3171
4217154;São Miguel da Boa Vista ;SC;1807
4217204;São Miguel do Oeste ;SC;40868
4217253;São Pedro de Alcântara ;SC;5935
4217303;Saudades ;SC;9810
4217402;Schroeder ;SC;21991
4217501;Seara ;SC;17576
4217550;Serra Alta ;SC;3256
4217600;Siderópolis ;SC;14092
4217709;Sombrio ;SC;30733
4217758;Sul Brasil ;SC;2423
4217808;Taió ;SC;18486
4217907;Tangará ;SC;8662
4217956;Tigrinhos ;SC;1619
4218004;Tijucas ;SC;39155
4218103;Timbé do Sul ;SC;5343
4218202;Timbó ;SC;44977
4218251;Timbó Grande ;SC;7941
4218301;Três Barras ;SC;19366
4218350;Treviso ;SC;3966
4218400;Treze de Maio ;SC;7093
4218509;Treze Tílias ;SC;7991
4218608;Trombudo Central ;SC;7434
4218707;Tubarão ;SC;106422
4218756;Tunápolis ;SC;4525
4218806;Turvo ;SC;12990
4218855;União do Oeste ;SC;2412
4218905;Urubici ;SC;11273
4218954;Urupema ;SC;2459
4219002;Urussanga ;SC;21344
4219101;Vargeão ;SC;3571
4219150;Vargem ;SC;2432
4219176;Vargem Bonita ;SC;4451
4219200;Vidal Ramos ;SC;6329
4219309;Videira ;SC;53610
4219358;Vitor Meireles ;SC;4943
4219408;Witmarsum ;SC;3998
4219507;Xanxerê ;SC;51642
4219606;Xavantina ;SC;3903
4219705;Xaxim ;SC;28983
4219853;Zortéa ;SC;3398
4220000;Balneário Rincão ;SC;12946
4300034;Aceguá ;RS;4942
4300059;Água Santa ;RS;3743
4300109;Agudo ;RS;16401
4300208;Ajuricaba ;RS;6987
4300307;Alecrim ;RS;5827
4300406;Alegrete ;RS;73028
4300455;Alegria ;RS;3374
4300471;Almirante Tamandaré do Sul ;RS;1949
4300505;Alpestre ;RS;6067
4300554;Alto Alegre ;RS;1613
4300570;Alto Feliz ;RS;3036
4300604;Alvorada ;RS;211352
4300638;Amaral Ferrador ;RS;7085
4300646;Ametista do Sul ;RS;7403
4300661;André da Rocha ;RS;1343
4300703;Anta Gorda ;RS;5961
4300802;Antônio Prado ;RS;13045
4300851;Arambaré ;RS;3562
4300877;Araricá ;RS;5771
4300901;Aratiba ;RS;6189
4301008;Arroio do Meio ;RS;20967
4301057;Arroio do Sal ;RS;10279
4301073;Arroio do Padre ;RS;2951
4301107;Arroio dos Ratos ;RS;14177
4301206;Arroio do Tigre ;RS;13413
4301305;Arroio Grande ;RS;18238
4301404;Arvorezinha ;RS;10423
4301503;Augusto Pestana ;RS;6602
4301552;Áurea ;RS;3535
4301602;Bagé ;RS;121335
4301636;Balneário Pinhal ;RS;14363
4301651;Barão ;RS;6202
4301701;Barão de Cotegipe ;RS;6620
4301750;Barão do Triunfo ;RS;7519
4301800;Barracão ;RS;5256
4301859;Barra do Guarita ;RS;3257
4301875;Barra do Quaraí ;RS;4227
4301909;Barra do Ribeiro ;RS;13556
4301925;Barra do Rio Azul ;RS;1655
4301958;Barra Funda ;RS;2551
4302006;Barros Cassal ;RS;11182
4302055;Benjamin Constant do Sul ;RS;1958
4302105;Bento Gonçalves ;RS;121803
4302154;Boa Vista das Missões ;RS;2092
4302204;Boa Vista do Buricá ;RS;6712
4302220;Boa Vista do Cadeado ;RS;2468
4302238;Boa Vista do Incra ;RS;2616
4302253;Boa Vista do Sul ;RS;2778
4302303;Bom Jesus ;RS;11309
4302352;Bom Princípio ;RS;14255
4302378;Bom Progresso ;RS;1899
4302402;Bom Retiro do Sul ;RS;12390
4302451;Boqueirão do Leão ;RS;7702
4302501;Bossoroca ;RS;6205
4302584;Bozano ;RS;2111
4302600;Braga ;RS;3311
4302659;Brochier ;RS;5104
4302709;Butiá ;RS;20952
4302808;Caçapava do Sul ;RS;33548
4302907;Cacequi ;RS;12423
4303004;Cachoeira do Sul ;RS;81869
4303103;Cachoeirinha ;RS;131240
4303202;Cacique Doble ;RS;5074
4303301;Caibaté ;RS;4823
4303400;Caiçara ;RS;4700
4303509;Camaquã ;RS;66478
4303558;Camargo ;RS;2742
4303608;Cambará do Sul ;RS;6406
4303673;Campestre da Serra ;RS;3395
4303707;Campina das Missões ;RS;5398
4303806;Campinas do Sul ;RS;5438
4303905;Campo Bom ;RS;69458
4304002;Campo Novo ;RS;4376
4304101;Campos Borges ;RS;3295
4304200;Candelária ;RS;31421
4304309;Cândido Godói ;RS;6151
4304358;Candiota ;RS;9647
4304408;Canela ;RS;45488
4304507;Canguçu ;RS;56211
4304606;Canoas ;RS;348208
4304614;Canudos do Vale ;RS;1705
4304622;Capão Bonito do Sul ;RS;1641
4304630;Capão da Canoa ;RS;54051
4304655;Capão do Cipó ;RS;3699
4304663;Capão do Leão ;RS;25409
4304671;Capivari do Sul ;RS;4728
4304689;Capela de Santana ;RS;12064
4304697;Capitão ;RS;2763
4304705;Carazinho ;RS;62265
4304713;Caraá ;RS;8350
4304804;Carlos Barbosa ;RS;30241
4304853;Carlos Gomes ;RS;1351
4304903;Casca ;RS;9051
4304952;Caseiros ;RS;3216
4305009;Catuípe ;RS;8701
4305108;Caxias do Sul ;RS;517451
4305116;Centenário ;RS;2877
4305124;Cerrito ;RS;6047
4305132;Cerro Branco ;RS;4706
4305157;Cerro Grande ;RS;2296
4305173;Cerro Grande do Sul ;RS;12413
4305207;Cerro Largo ;RS;14189
4305306;Chapada ;RS;9239
4305355;Charqueadas ;RS;41258
4305371;Charrua ;RS;3252
4305405;Chiapetta ;RS;3719
4305439;Chuí ;RS;6770
4305447;Chuvisca ;RS;5480
4305454;Cidreira ;RS;16583
4305504;Ciríaco ;RS;4719
4305587;Colinas ;RS;2469
4305603;Colorado ;RS;3130
4305702;Condor ;RS;6759
4305801;Constantina ;RS;9907
4305835;Coqueiro Baixo ;RS;1495
4305850;Coqueiros do Sul ;RS;2286
4305871;Coronel Barros ;RS;2520
4305900;Coronel Bicaco ;RS;7268
4305934;Coronel Pilar ;RS;1614
4305959;Cotiporã ;RS;3838
4305975;Coxilha ;RS;2743
4306007;Crissiumal ;RS;13357
4306056;Cristal ;RS;8067
4306072;Cristal do Sul ;RS;2844
4306106;Cruz Alta ;RS;59922
4306130;Cruzaltense ;RS;1799
4306205;Cruzeiro do Sul ;RS;12402
4306304;David Canabarro ;RS;4736
4306320;Derrubadas ;RS;2761
4306353;Dezesseis de Novembro ;RS;2378
4306379;Dilermando de Aguiar ;RS;3002
4306403;Dois Irmãos ;RS;33119
4306429;Dois Irmãos das Missões ;RS;2008
4306452;Dois Lajeados ;RS;3405
4306502;Dom Feliciano ;RS;15487
4306551;Dom Pedro de Alcântara ;RS;2527
4306601;Dom Pedrito ;RS;38339
4306700;Dona Francisca ;RS;2999
4306734;Doutor Maurício Cardoso ;RS;4462
4306759;Doutor Ricardo ;RS;1975
4306767;Eldorado do Sul ;RS;41902
4306809;Encantado ;RS;22880
4306908;Encruzilhada do Sul ;RS;25960
4306924;Engenho Velho ;RS;982
4306932;Entre-Ijuís ;RS;8411
4306957;Entre Rios do Sul ;RS;2758
4306973;Erebango ;RS;2982
4307005;Erechim ;RS;106633
4307054;Ernestina ;RS;3170
4307104;Herval ;RS;6814
4307203;Erval Grande ;RS;4819
4307302;Erval Seco ;RS;6802
4307401;Esmeralda ;RS;3287
4307450;Esperança do Sul ;RS;2885
4307500;Espumoso ;RS;15591
4307559;Estação ;RS;5940
4307609;Estância Velha ;RS;50672
4307708;Esteio ;RS;83279
4307807;Estrela ;RS;34399
4307815;Estrela Velha ;RS;3650
4307831;Eugênio de Castro ;RS;2352
4307864;Fagundes Varela ;RS;2741
4307906;Farroupilha ;RS;73061
4308003;Faxinal do Soturno ;RS;6663
4308052;Faxinalzinho ;RS;2284
4308078;Fazenda Vilanova ;RS;4608
4308102;Feliz ;RS;13640
4308201;Flores da Cunha ;RS;31063
4308250;Floriano Peixoto ;RS;1737
4308300;Fontoura Xavier ;RS;10241
4308409;Formigueiro ;RS;6616
4308433;Forquetinha ;RS;2400
4308458;Fortaleza dos Valos ;RS;4285
4308508;Frederico Westphalen ;RS;31498
4308607;Garibaldi ;RS;35440
4308656;Garruchos ;RS;2886
4308706;Gaurama ;RS;5489
4308805;General Câmara ;RS;8361
4308854;Gentil ;RS;1626
4308904;Getúlio Vargas ;RS;16184
4309001;Giruá ;RS;15863
4309050;Glorinha ;RS;8204
4309100;Gramado ;RS;36555
4309126;Gramado dos Loureiros ;RS;2058
4309159;Gramado Xavier ;RS;4352
4309209;Gravataí ;RS;283620
4309258;Guabiju ;RS;1490
4309308;Guaíba ;RS;98239
4309407;Guaporé ;RS;25968
4309506;Guarani das Missões ;RS;7463
4309555;Harmonia ;RS;4917
4309571;Herveiras ;RS;3019
4309605;Horizontina ;RS;19389
4309654;Hulha Negra ;RS;6836
4309704;Humaitá ;RS;4736
4309753;Ibarama ;RS;4399
4309803;Ibiaçá ;RS;4699
4309902;Ibiraiaras ;RS;7265
4309951;Ibirapuitã ;RS;4000
4310009;Ibirubá ;RS;20413
4310108;Igrejinha ;RS;37340
4310207;Ijuí ;RS;83764
4310306;Ilópolis ;RS;4066
4310330;Imbé ;RS;23271
4310363;Imigrante ;RS;3100
4310405;Independência ;RS;6109
4310413;Inhacorá ;RS;2215
4310439;Ipê ;RS;6689
4310462;Ipiranga do Sul ;RS;1880
4310504;Iraí ;RS;7141
4310538;Itaara ;RS;5537
4310553;Itacurubi ;RS;3460
4310579;Itapuca ;RS;2065
4310603;Itaqui ;RS;37489
4310652;Itati ;RS;2397
4310702;Itatiba do Sul ;RS;3231
4310751;Ivorá ;RS;1881
4310801;Ivoti ;RS;24690
4310850;Jaboticaba ;RS;3773
4310876;Jacuizinho ;RS;2706
4310900;Jacutinga ;RS;3546
4311007;Jaguarão ;RS;26500
4311106;Jaguari ;RS;10765
4311122;Jaquirana ;RS;3662
4311130;Jari ;RS;3486
4311155;Jóia ;RS;8566
4311205;Júlio de Castilhos ;RS;19224
4311239;Lagoa Bonita do Sul ;RS;2921
4311254;Lagoão ;RS;6461
4311270;Lagoa dos Três Cantos ;RS;1607
4311304;Lagoa Vermelha ;RS;27778
4311403;Lajeado ;RS;85033
4311429;Lajeado do Bugre ;RS;2566
4311502;Lavras do Sul ;RS;7444
4311601;Liberato Salzano ;RS;5152
4311627;Lindolfo Collor ;RS;6125
4311643;Linha Nova ;RS;1719
4311700;Machadinho ;RS;5427
4311718;Maçambará ;RS;4562
4311734;Mampituba ;RS;2973
4311759;Manoel Viana ;RS;7307
4311775;Maquiné ;RS;6681
4311791;Maratá ;RS;2702
4311809;Marau ;RS;44858
4311908;Marcelino Ramos ;RS;4319
4311981;Mariana Pimentel ;RS;3888
4312005;Mariano Moro ;RS;2009
4312054;Marques de Souza ;RS;3995
4312104;Mata ;RS;4797
4312138;Mato Castelhano ;RS;2542
4312153;Mato Leitão ;RS;4573
4312179;Mato Queimado ;RS;1629
4312203;Maximiliano de Almeida ;RS;4314
4312252;Minas do Leão ;RS;8103
4312302;Miraguaí ;RS;4911
4312351;Montauri ;RS;1441
4312377;Monte Alegre dos Campos ;RS;3232
4312385;Monte Belo do Sul ;RS;2530
4312401;Montenegro ;RS;65721
4312427;Mormaço ;RS;3113
4312443;Morrinhos do Sul ;RS;2919
4312450;Morro Redondo ;RS;6589
4312476;Morro Reuter ;RS;6513
4312500;Mostardas ;RS;12847
4312609;Muçum ;RS;4961
4312617;Muitos Capões ;RS;3173
4312625;Muliterno ;RS;1897
4312658;Não-Me-Toque ;RS;17758
4312674;Nicolau Vergueiro ;RS;1674
4312708;Nonoai ;RS;11633
4312757;Nova Alvorada ;RS;3663
4312807;Nova Araçá ;RS;4826
4312906;Nova Bassano ;RS;10005
4312955;Nova Boa Vista ;RS;1753
4313003;Nova Bréscia ;RS;3337
4313011;Nova Candelária ;RS;2688
4313037;Nova Esperança do Sul ;RS;5410
4313060;Nova Hartz ;RS;21875
4313086;Nova Pádua ;RS;2558
4313102;Nova Palma ;RS;6515
4313201;Nova Petrópolis ;RS;21536
4313300;Nova Prata ;RS;27648
4313334;Nova Ramada ;RS;2218
4313359;Nova Roma do Sul ;RS;3717
4313375;Nova Santa Rita ;RS;29905
4313391;Novo Cabrais ;RS;4222
4313409;Novo Hamburgo ;RS;247032
4313425;Novo Machado ;RS;3256
4313441;Novo Tiradentes ;RS;2200
4313466;Novo Xingu ;RS;1712
4313490;Novo Barreiro ;RS;4175
4313508;Osório ;RS;46414
4313607;Paim Filho ;RS;3778
4313656;Palmares do Sul ;RS;11330
4313706;Palmeira das Missões ;RS;33131
4313805;Palmitinho ;RS;7056
4313904;Panambi ;RS;44128
4313953;Pantano Grande ;RS;9083
4314001;Paraí ;RS;7727
4314027;Paraíso do Sul ;RS;7623
4314035;Pareci Novo ;RS;3862
4314050;Parobé ;RS;58858
4314068;Passa Sete ;RS;5747
4314076;Passo do Sobrado ;RS;6574
4314100;Passo Fundo ;RS;204722
4314134;Paulo Bento ;RS;2299
4314159;Paverama ;RS;8515
4314175;Pedras Altas ;RS;1954
4314209;Pedro Osório ;RS;7706
4314308;Pejuçara ;RS;3857
4314407;Pelotas ;RS;343132
4314423;Picada Café ;RS;5738
4314456;Pinhal ;RS;2580
4314464;Pinhal da Serra ;RS;1918
4314472;Pinhal Grande ;RS;4329
4314498;Pinheirinho do Vale ;RS;4899
4314506;Pinheiro Machado ;RS;12195
4314548;Pinto Bandeira ;RS;3036
4314555;Pirapó ;RS;2254
4314605;Piratini ;RS;20704
4314704;Planalto ;RS;10019
4314753;Poço das Antas ;RS;2101
4314779;Pontão ;RS;3901
4314787;Ponte Preta ;RS;1524
4314803;Portão ;RS;37561
4314902;Porto Alegre ;RS;1488252
4315008;Porto Lucena ;RS;4594
4315057;Porto Mauá ;RS;2352
4315073;Porto Vera Cruz ;RS;1308
4315107;Porto Xavier ;RS;10194
4315131;Pouso Novo ;RS;1612
4315149;Presidente Lucena ;RS;2937
4315156;Progresso ;RS;6239
4315172;Protásio Alves ;RS;1938
4315206;Putinga ;RS;3889
4315305;Quaraí ;RS;22607
4315313;Quatro Irmãos ;RS;1856
4315321;Quevedos ;RS;2790
4315354;Quinze de Novembro ;RS;3803
4315404;Redentora ;RS;11669
4315453;Relvado ;RS;2079
4315503;Restinga Sêca ;RS;15744
4315552;Rio dos Índios ;RS;2660
4315602;Rio Grande ;RS;211965
4315701;Rio Pardo ;RS;38265
4315750;Riozinho ;RS;4676
4315800;Roca Sales ;RS;11471
4315909;Rodeio Bonito ;RS;5868
4315958;Rolador ;RS;2296
4316006;Rolante ;RS;21453
4316105;Ronda Alta ;RS;10617
4316204;Rondinha ;RS;5080
4316303;Roque Gonzales ;RS;6797
4316402;Rosário do Sul ;RS;39314
4316428;Sagrada Família ;RS;2605
4316436;Saldanha Marinho ;RS;2622
4316451;Salto do Jacuí ;RS;12481
4316477;Salvador das Missões ;RS;2733
4316501;Salvador do Sul ;RS;7889
4316600;Sananduva ;RS;16328
4316709;Santa Bárbara do Sul ;RS;7909
4316733;Santa Cecília do Sul ;RS;1634
4316758;Santa Clara do Sul ;RS;6681
4316808;Santa Cruz do Sul ;RS;131365
4316907;Santa Maria ;RS;283677
4316956;Santa Maria do Herval ;RS;6364
4316972;Santa Margarida do Sul ;RS;2578
4317004;Santana da Boa Vista ;RS;8067
4317103;Sant'Ana do Livramento ;RS;76321
4317202;Santa Rosa ;RS;73575
4317251;Santa Tereza ;RS;1726
4317301;Santa Vitória do Palmar ;RS;29483
4317400;Santiago ;RS;49360
4317509;Santo Ângelo ;RS;77568
4317558;Santo Antônio do Palma ;RS;2123
4317608;Santo Antônio da Patrulha ;RS;43171
4317707;Santo Antônio das Missões ;RS;10050
4317756;Santo Antônio do Planalto ;RS;2019
4317806;Santo Augusto ;RS;13848
4317905;Santo Cristo ;RS;14216
4317954;Santo Expedito do Sul ;RS;2305
4318002;São Borja ;RS;60019
4318051;São Domingos do Sul ;RS;3083
4318101;São Francisco de Assis ;RS;18205
4318200;São Francisco de Paula ;RS;21801
4318309;São Gabriel ;RS;62147
4318408;São Jerônimo ;RS;24412
4318424;São João da Urtiga ;RS;4641
4318432;São João do Polêsine ;RS;2543
4318440;São Jorge ;RS;2816
4318457;São José das Missões ;RS;2514
4318465;São José do Herval ;RS;1943
4318481;São José do Hortêncio ;RS;4865
4318499;São José do Inhacorá ;RS;2056
4318507;São José do Norte ;RS;27721
4318606;São José do Ouro ;RS;6922
4318614;São José do Sul ;RS;2437
4318622;São José dos Ausentes ;RS;3543
4318705;São Leopoldo ;RS;238648
4318804;São Lourenço do Sul ;RS;43540
4318903;São Luiz Gonzaga ;RS;33293
4319000;São Marcos ;RS;21658
4319109;São Martinho ;RS;5380
4319125;São Martinho da Serra ;RS;3231
4319158;São Miguel das Missões ;RS;7683
4319208;São Nicolau ;RS;5208
4319307;São Paulo das Missões ;RS;5720
4319356;São Pedro da Serra ;RS;3842
4319364;São Pedro das Missões ;RS;2017
4319372;São Pedro do Butiá ;RS;2949
4319406;São Pedro do Sul ;RS;16148
4319505;São Sebastião do Caí ;RS;25959
4319604;São Sepé ;RS;23555
4319703;São Valentim ;RS;3259
4319711;São Valentim do Sul ;RS;2245
4319737;São Valério do Sul ;RS;2729
4319752;São Vendelino ;RS;2266
4319802;São Vicente do Sul ;RS;8732
4319901;Sapiranga ;RS;80037
4320008;Sapucaia do Sul ;RS;141808
4320107;Sarandi ;RS;24763
4320206;Seberi ;RS;10713
4320230;Sede Nova ;RS;2891
4320263;Segredo ;RS;7444
4320305;Selbach ;RS;5107
4320321;Senador Salgado Filho ;RS;2770
4320354;Sentinela do Sul ;RS;5609
4320404;Serafina Corrêa ;RS;17795
4320453;Sério ;RS;1924
4320503;Sertão ;RS;5315
4320552;Sertão Santana ;RS;6537
4320578;Sete de Setembro ;RS;1950
4320602;Severiano de Almeida ;RS;3631
4320651;Silveira Martins ;RS;2374
4320677;Sinimbu ;RS;10162
4320701;Sobradinho ;RS;15005
4320800;Soledade ;RS;31035
4320859;Tabaí ;RS;4769
4320909;Tapejara ;RS;24552
4321006;Tapera ;RS;10577
4321105;Tapes ;RS;17332
4321204;Taquara ;RS;57584
4321303;Taquari ;RS;26885
4321329;Taquaruçu do Sul ;RS;3077
4321352;Tavares ;RS;5483
4321402;Tenente Portela ;RS;13434
4321436;Terra de Areia ;RS;11315
4321451;Teutônia ;RS;33766
4321469;Tio Hugo ;RS;3055
4321477;Tiradentes do Sul ;RS;5616
4321493;Toropi ;RS;2772
4321501;Torres ;RS;39064
4321600;Tramandaí ;RS;52632
4321626;Travesseiro ;RS;2334
4321634;Três Arroios ;RS;2643
4321667;Três Cachoeiras ;RS;11115
4321709;Três Coroas ;RS;28581
4321808;Três de Maio ;RS;23876
4321832;Três Forquilhas ;RS;2669
4321857;Três Palmeiras ;RS;4251
4321907;Três Passos ;RS;23852
4321956;Trindade do Sul ;RS;5791
4322004;Triunfo ;RS;29856
4322103;Tucunduva ;RS;5644
4322152;Tunas ;RS;4577
4322186;Tupanci do Sul ;RS;1459
4322202;Tupanciretã ;RS;24068
4322251;Tupandi ;RS;4939
4322301;Tuparendi ;RS;7810
4322327;Turuçu ;RS;3423
4322343;Ubiretama ;RS;1983
4322350;União da Serra ;RS;1118
4322376;Unistalda ;RS;2321
4322400;Uruguaiana ;RS;126866
4322509;Vacaria ;RS;66575
4322525;Vale Verde ;RS;3515
4322533;Vale do Sol ;RS;11828
4322541;Vale Real ;RS;5981
4322558;Vanini ;RS;2122
4322608;Venâncio Aires ;RS;71973
4322707;Vera Cruz ;RS;27099
4322806;Veranópolis ;RS;26533
4322855;Vespasiano Corrêa ;RS;1795
4322905;Viadutos ;RS;4690
4323002;Viamão ;RS;256302
4323101;Vicente Dutra ;RS;4599
4323200;Victor Graeff ;RS;2860
4323309;Vila Flores ;RS;3396
4323358;Vila Lângaro ;RS;2080
4323408;Vila Maria ;RS;4363
4323457;Vila Nova do Sul ;RS;4277
4323507;Vista Alegre ;RS;2739
4323606;Vista Alegre do Prata ;RS;1557
4323705;Vista Gaúcha ;RS;2855
4323754;Vitória das Missões ;RS;3092
4323770;Westfália ;RS;3031
4323804;Xangri-lá ;RS;16775
5000203;Água Clara ;MS;15776
5000252;Alcinópolis ;MS;5417
5000609;Amambai ;MS;39826
5000708;Anastácio ;MS;25237
5000807;Anaurilândia ;MS;9076
5000856;Angélica ;MS;10932
5000906;Antônio João ;MS;9020
5001003;Aparecida do Taboado ;MS;26069
5001102;Aquidauana ;MS;48029
5001243;Aral Moreira ;MS;12332
5001508;Bandeirantes ;MS;7266
5001904;Bataguassu ;MS;23325
5002001;Batayporã ;MS;11349
5002100;Bela Vista ;MS;24735
5002159;Bodoquena ;MS;7838
5002209;Bonito ;MS;22190
5002308;Brasilândia ;MS;11853
5002407;Caarapó ;MS;30593
5002605;Camapuã ;MS;13693
5002704;Campo Grande ;MS;906092
5002803;Caracol ;MS;6182
5002902;Cassilândia ;MS;22002
5002951;Chapadão do Sul ;MS;25865
5003108;Corguinho ;MS;6054
5003157;Coronel Sapucaia ;MS;15352
5003207;Corumbá ;MS;112058
5003256;Costa Rica ;MS;21142
5003306;Coxim ;MS;33459
5003454;Deodápolis ;MS;12984
5003488;Dois Irmãos do Buriti ;MS;11467
5003504;Douradina ;MS;5975
5003702;Dourados ;MS;225495
5003751;Eldorado ;MS;12400
5003801;Fátima do Sul ;MS;19170
5003900;Figueirão ;MS;3059
5004007;Glória de Dourados ;MS;9950
5004106;Guia Lopes da Laguna ;MS;9824
5004304;Iguatemi ;MS;16176
5004403;Inocência ;MS;7588
5004502;Itaporã ;MS;25162
5004601;Itaquiraí ;MS;21376
5004700;Ivinhema ;MS;23232
5004809;Japorã ;MS;9243
5004908;Jaraguari ;MS;7265
5005004;Jardim ;MS;26238
5005103;Jateí ;MS;4021
5005152;Juti ;MS;6787
5005202;Ladário ;MS;23689
5005251;Laguna Carapã ;MS;7419
5005400;Maracaju ;MS;48022
5005608;Miranda ;MS;28220
5005681;Mundo Novo ;MS;18473
5005707;Naviraí ;MS;55689
5005806;Nioaque ;MS;13862
5006002;Nova Alvorada do Sul ;MS;22430
5006200;Nova Andradina ;MS;55224
5006259;Novo Horizonte do Sul ;MS;3684
5006275;Paraíso das Águas ;MS;5654
5006309;Paranaíba ;MS;42276
5006358;Paranhos ;MS;14404
5006408;Pedro Gomes ;MS;7621
5006606;Ponta Porã ;MS;93937
5006903;Porto Murtinho ;MS;17298
5007109;Ribas do Rio Pardo ;MS;24966
5007208;Rio Brilhante ;MS;38186
5007307;Rio Negro ;MS;4793
5007406;Rio Verde de Mato Grosso ;MS;19973
5007505;Rochedo ;MS;5079
5007554;Santa Rita do Pardo ;MS;7900
5007695;São Gabriel do Oeste ;MS;27221
5007703;Sete Quedas ;MS;10771
5007802;Selvíria ;MS;6542
5007901;Sidrolândia ;MS;59245
5007935;Sonora ;MS;19721
5007950;Tacuru ;MS;11674
5007976;Taquarussu ;MS;3588
5008008;Terenos ;MS;22269
5008305;Três Lagoas ;MS;123281
5008404;Vicentina ;MS;6109
5100102;Acorizal ;MT;5334
5100201;Água Boa ;MT;26204
5100250;Alta Floresta ;MT;51959
5100300;Alto Araguaia ;MT;19385
5100359;Alto Boa Vista ;MT;6936
5100409;Alto Garças ;MT;12151
5100508;Alto Paraguai ;MT;11473
5100607;Alto Taquari ;MT;11133
5100805;Apiacás ;MT;10283
5101001;Araguaiana ;MT;3109
5101209;Araguainha ;MT;946
5101258;Araputanga ;MT;16951
5101308;Arenápolis ;MT;9502
5101407;Aripuanã ;MT;22714
5101605;Barão de Melgaço ;MT;8164
5101704;Barra do Bugres ;MT;35307
5101803;Barra do Garças ;MT;61135
5101852;Bom Jesus do Araguaia ;MT;6706
5101902;Brasnorte ;MT;20140
5102504;Cáceres ;MT;94861
5102603;Campinápolis ;MT;16919
5102637;Campo Novo do Parecis ;MT;36143
5102678;Campo Verde ;MT;45740
5102686;Campos de Júlio ;MT;7070
5102694;Canabrava do Norte ;MT;4728
5102702;Canarana ;MT;21842
5102793;Carlinda ;MT;10199
5102850;Castanheira ;MT;8749
